"-------------------------------------------------------------------------------------------"
" Monthly average CO2 concentrations (ppm) derived from flask air samples                   "
" Alert Station, NWT, Canada. 62W 82N                                                       "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 07-Aug-2018 last updated 05-Nov-2018                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2008A SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
2004, 06,   38153, 2004.4563,   382.60,   379.51,     381.46,   378.45,     382.60,   379.51
2004, 07,   38183, 2004.5383,   374.62,   378.45,     374.59,   378.56,     374.62,   378.45
2004, 08,   38214, 2004.6230,   368.66,   379.07,     368.21,   378.68,     368.66,   379.07
2004, 09,   38245, 2004.7077,   368.56,   378.41,     369.02,   378.80,     368.56,   378.41
2004, 10,   38275, 2004.7896,   373.38,   378.33,     374.07,   378.93,     373.38,   378.33
2004, 11,   38306, 2004.8743,   378.50,   378.87,     378.77,   379.08,     378.50,   378.87
2004, 12,   38336, 2004.9563,   381.67,   379.20,     381.74,   379.24,     381.67,   379.20
2005, 01,   38367, 2005.0411,   384.11,   380.19,     383.34,   379.41,     384.11,   380.19
2005, 02,   38398, 2005.1260,   384.29,   379.68,     384.21,   379.59,     384.29,   379.68
2005, 03,   38426, 2005.2027,   384.13,   379.08,     384.82,   379.77,     384.13,   379.08
2005, 04,   38457, 2005.2877,   385.29,   380.05,     385.22,   379.97,     385.29,   380.05
2005, 05,   38487, 2005.3699,   385.30,   379.89,     385.58,   380.18,     385.30,   379.89
2005, 06,   38518, 2005.4548,   383.78,   380.59,     383.52,   380.41,     383.78,   380.59
2005, 07,   38548, 2005.5370,   377.05,   380.78,     376.76,   380.63,     377.05,   380.78
2005, 08,   38579, 2005.6219,   370.58,   381.01,     370.37,   380.86,     370.58,   381.01
2005, 09,   38610, 2005.7068,   372.08,   382.02,     371.21,   381.09,     372.08,   382.02
2005, 10,   38640, 2005.7890,   375.18,   380.19,     376.39,   381.32,     375.18,   380.19
2005, 11,   38671, 2005.8740,   381.69,   382.08,     381.23,   381.56,     381.69,   382.08
2005, 12,   38701, 2005.9562,   385.04,   382.56,     384.31,   381.79,     385.04,   382.56
2006, 01,   38732, 2006.0411,   384.95,   381.00,     385.99,   382.03,     384.95,   381.00
2006, 02,   38763, 2006.1260,   385.52,   380.88,     386.93,   382.28,     385.52,   380.88
2006, 03,   38791, 2006.2027,   386.79,   381.72,     387.59,   382.51,     386.79,   381.72
2006, 04,   38822, 2006.2877,   387.72,   382.45,     388.04,   382.77,     387.72,   382.45
2006, 05,   38852, 2006.3699,   388.61,   383.18,     388.44,   383.01,     388.61,   383.18
2006, 06,   38883, 2006.4548,   387.51,   384.31,     386.38,   383.25,     387.51,   384.31
2006, 07,   38913, 2006.5370,   380.87,   384.62,     379.57,   383.46,     380.87,   384.62
2006, 08,   38944, 2006.6219,   373.88,   384.37,     373.11,   383.66,     373.88,   384.37
2006, 09,   38975, 2006.7068,   374.79,   384.79,     373.90,   383.83,     374.79,   384.79
2006, 10,   39005, 2006.7890,   378.86,   383.90,     379.02,   383.97,     378.86,   383.90
2006, 11,   39036, 2006.8740,   384.20,   384.59,     383.77,   384.10,     384.20,   384.59
2006, 12,   39066, 2006.9562,   387.15,   384.65,     386.73,   384.20,     387.15,   384.65
2007, 01,   39097, 2007.0411,   388.28,   384.31,     388.27,   384.29,     388.28,   384.31
2007, 02,   39128, 2007.1260,   388.81,   384.15,     389.04,   384.37,     388.81,   384.15
2007, 03,   39156, 2007.2027,   389.69,   384.58,     389.55,   384.44,     389.69,   384.58
2007, 04,   39187, 2007.2877,   389.76,   384.46,     389.82,   384.52,     389.76,   384.46
2007, 05,   39217, 2007.3699,   389.50,   384.03,     390.07,   384.61,     389.50,   384.03
2007, 06,   39248, 2007.4548,   387.85,   384.62,     387.86,   384.72,     387.85,   384.62
2007, 07,   39278, 2007.5370,   380.78,   384.55,     380.92,   384.84,     380.78,   384.55
2007, 08,   39309, 2007.6219,   372.95,   383.50,     374.37,   384.98,     372.95,   383.50
2007, 09,   39340, 2007.7068,   375.35,   385.41,     375.15,   385.14,     375.35,   385.41
2007, 10,   39370, 2007.7890,   380.65,   385.72,     380.33,   385.31,     380.65,   385.72
2007, 11,   39401, 2007.8740,   384.27,   384.66,     385.17,   385.51,     384.27,   384.66
2007, 12,   39431, 2007.9562,   -99.99,   -99.99,     388.25,   385.70,     388.25,   385.70
2008, 01,   39462, 2008.0410,   390.11,   386.12,     389.91,   385.91,     390.11,   386.12
2008, 02,   39493, 2008.1257,   390.87,   386.19,     390.81,   386.11,     390.87,   386.19
2008, 03,   39522, 2008.2049,   392.53,   387.39,     391.45,   386.30,     392.53,   387.39
2008, 04,   39553, 2008.2896,   392.28,   386.95,     391.83,   386.49,     392.28,   386.95
2008, 05,   39583, 2008.3716,   392.63,   387.13,     392.16,   386.67,     392.63,   387.13
2008, 06,   39614, 2008.4563,   389.45,   386.30,     389.92,   386.84,     389.45,   386.30
2008, 07,   39644, 2008.5383,   382.98,   386.91,     382.94,   387.00,     382.98,   386.91
2008, 08,   39675, 2008.6230,   -99.99,   -99.99,     376.46,   387.16,     376.46,   387.16
2008, 09,   39706, 2008.7077,   377.44,   387.52,     377.31,   387.32,     377.44,   387.52
2008, 10,   39736, 2008.7896,   381.49,   386.62,     382.31,   387.44,     381.49,   386.62
2008, 11,   39767, 2008.8743,   388.12,   388.55,     387.15,   387.58,     388.12,   388.55
2008, 12,   39797, 2008.9563,   389.92,   387.13,     390.49,   387.70,     389.92,   387.13
2009, 01,   39828, 2009.0411,   393.22,   389.12,     391.92,   387.82,     393.22,   389.12
2009, 02,   39859, 2009.1260,   392.35,   387.83,     392.45,   387.93,     392.35,   387.83
2009, 03,   39887, 2009.2027,   393.50,   388.40,     393.12,   388.02,     393.50,   388.40
2009, 04,   39918, 2009.2877,   393.91,   388.57,     393.45,   388.11,     393.91,   388.57
2009, 05,   39948, 2009.3699,   394.00,   388.53,     393.67,   388.19,     394.00,   388.53
2009, 06,   39979, 2009.4548,   391.49,   388.15,     391.62,   388.28,     391.49,   388.15
2009, 07,   40009, 2009.5370,   384.89,   388.73,     384.52,   388.36,     384.89,   388.73
2009, 08,   40040, 2009.6219,   377.82,   388.57,     377.71,   388.45,     377.82,   388.57
2009, 09,   40071, 2009.7068,   377.72,   387.81,     378.46,   388.55,     377.72,   387.81
2009, 10,   40101, 2009.7890,   382.89,   388.08,     383.47,   388.67,     382.89,   388.08
2009, 11,   40132, 2009.8740,   387.18,   387.63,     388.36,   388.81,     387.18,   387.63
2009, 12,   40162, 2009.9562,   -99.99,   -99.99,     391.78,   388.97,     391.78,   388.97
2010, 01,   40193, 2010.0411,   392.33,   388.20,     393.29,   389.16,     392.33,   388.20
2010, 02,   40224, 2010.1260,   393.48,   388.92,     393.93,   389.37,     393.48,   388.92
2010, 03,   40252, 2010.2027,   393.67,   388.53,     394.71,   389.57,     393.67,   388.53
2010, 04,   40283, 2010.2877,   395.03,   389.65,     395.20,   389.81,     395.03,   389.65
2010, 05,   40313, 2010.3699,   395.60,   390.08,     395.58,   390.06,     395.60,   390.08
2010, 06,   40344, 2010.4548,   394.55,   391.18,     393.68,   390.31,     394.55,   391.18
2010, 07,   40374, 2010.5370,   386.41,   390.28,     386.69,   390.56,     386.41,   390.28
2010, 08,   40405, 2010.6219,   380.72,   391.55,     379.97,   390.80,     380.72,   391.55
2010, 09,   40436, 2010.7068,   382.15,   392.33,     380.85,   391.03,     382.15,   392.33
2010, 10,   40466, 2010.7890,   386.90,   392.14,     386.00,   391.24,     386.90,   392.14
2010, 11,   40497, 2010.8740,   391.31,   391.76,     390.98,   391.44,     391.31,   391.76
2010, 12,   40527, 2010.9562,   393.97,   391.13,     394.45,   391.61,     393.97,   391.13
2011, 01,   40558, 2011.0411,   395.22,   391.05,     395.96,   391.79,     395.22,   391.05
2011, 02,   40589, 2011.1260,   396.10,   391.51,     396.55,   391.95,     396.10,   391.51
2011, 03,   40617, 2011.2027,   397.43,   392.24,     397.28,   392.10,     397.43,   392.24
2011, 04,   40648, 2011.2877,   398.07,   392.64,     397.68,   392.25,     398.07,   392.64
2011, 05,   40678, 2011.3699,   398.37,   392.80,     397.97,   392.40,     398.37,   392.80
2011, 06,   40709, 2011.4548,   395.08,   391.68,     395.95,   392.55,     395.08,   391.68
2011, 07,   40739, 2011.5370,   -99.99,   -99.99,     388.79,   392.69,     388.79,   392.69
2011, 08,   40770, 2011.6219,   380.58,   391.51,     381.92,   392.85,     380.58,   391.51
2011, 09,   40801, 2011.7068,   381.72,   391.99,     382.74,   393.01,     381.72,   391.99
2011, 10,   40831, 2011.7890,   387.82,   393.11,     387.88,   393.17,     387.82,   393.11
2011, 11,   40862, 2011.8740,   393.49,   393.95,     392.88,   393.33,     393.49,   393.95
2011, 12,   40892, 2011.9562,   396.49,   393.63,     396.36,   393.50,     396.49,   393.63
2012, 01,   40923, 2012.0410,   398.82,   394.62,     397.88,   393.67,     398.82,   394.62
2012, 02,   40954, 2012.1257,   398.53,   393.89,     398.49,   393.85,     398.53,   393.89
2012, 03,   40983, 2012.2049,   399.17,   393.93,     399.26,   394.02,     399.17,   393.93
2012, 04,   41014, 2012.2896,   399.87,   394.39,     399.69,   394.21,     399.87,   394.39
2012, 05,   41044, 2012.3716,   400.14,   394.53,     400.02,   394.41,     400.14,   394.53
2012, 06,   41075, 2012.4563,   397.28,   393.94,     397.95,   394.62,     397.28,   393.94
2012, 07,   41105, 2012.5383,   389.61,   393.68,     390.76,   394.83,     389.61,   393.68
2012, 08,   41136, 2012.6230,   382.56,   393.62,     384.01,   395.07,     382.56,   393.62
2012, 09,   41167, 2012.7077,   385.85,   396.16,     385.01,   395.33,     385.85,   396.16
2012, 10,   41197, 2012.7896,   390.25,   395.54,     390.29,   395.58,     390.25,   395.54
2012, 11,   41228, 2012.8743,   395.85,   396.29,     395.40,   395.85,     395.85,   396.29
2012, 12,   41258, 2012.9563,   399.18,   396.30,     399.00,   396.11,     399.18,   396.30
2013, 01,   41289, 2013.0411,   400.84,   396.60,     400.63,   396.39,     400.84,   396.60
2013, 02,   41320, 2013.1260,   401.29,   396.62,     401.35,   396.67,     401.29,   396.62
2013, 03,   41348, 2013.2027,   401.28,   396.01,     402.20,   396.93,     401.28,   396.01
2013, 04,   41379, 2013.2877,   401.81,   396.29,     402.73,   397.21,     401.81,   396.29
2013, 05,   41409, 2013.3699,   -99.99,   -99.99,     403.15,   397.48,     403.15,   397.48
2013, 06,   41440, 2013.4548,   400.62,   397.16,     401.21,   397.76,     400.62,   397.16
2013, 07,   41470, 2013.5370,   394.87,   398.84,     394.05,   398.02,     394.87,   398.84
2013, 08,   41501, 2013.6219,   387.78,   398.89,     387.17,   398.28,     387.78,   398.89
2013, 09,   41532, 2013.7068,   387.74,   398.18,     388.09,   398.53,     387.74,   398.18
2013, 10,   41562, 2013.7890,   394.09,   399.47,     393.39,   398.76,     394.09,   399.47
2013, 11,   41593, 2013.8740,   399.69,   400.15,     398.52,   398.99,     399.69,   400.15
2013, 12,   41623, 2013.9562,   401.58,   398.68,     402.10,   399.19,     401.58,   398.68
2014, 01,   41654, 2014.0411,   -99.99,   -99.99,     403.66,   399.39,     403.66,   399.39
2014, 02,   41685, 2014.1260,   404.35,   399.64,     404.29,   399.58,     404.35,   399.64
2014, 03,   41713, 2014.2027,   406.64,   401.33,     405.05,   399.74,     406.64,   401.33
2014, 04,   41744, 2014.2877,   404.85,   399.29,     405.47,   399.90,     404.85,   399.29
2014, 05,   41774, 2014.3699,   405.46,   399.75,     405.76,   400.05,     405.46,   399.75
2014, 06,   41805, 2014.4548,   403.46,   399.97,     403.69,   400.20,     403.46,   399.97
2014, 07,   41835, 2014.5370,   396.28,   400.28,     396.35,   400.35,     396.28,   400.28
2014, 08,   41866, 2014.6219,   389.74,   400.94,     389.29,   400.49,     389.74,   400.94
2014, 09,   41897, 2014.7068,   -99.99,   -99.99,     390.11,   400.64,     390.11,   400.64
2014, 10,   41927, 2014.7890,   -99.99,   -99.99,     395.36,   400.78,     395.36,   400.78
2014, 11,   41958, 2014.8740,   399.17,   399.64,     400.46,   400.93,     399.17,   399.64
2014, 12,   41988, 2014.9562,   403.92,   400.99,     404.00,   401.07,     403.92,   400.99
2015, 01,   42019, 2015.0411,   404.03,   399.72,     405.54,   401.23,     404.03,   399.72
2015, 02,   42050, 2015.1260,   407.98,   403.23,     406.14,   401.39,     407.98,   403.23
2015, 03,   42078, 2015.2027,   407.82,   402.46,     406.89,   401.53,     407.82,   402.46
2015, 04,   42109, 2015.2877,   406.82,   401.21,     407.31,   401.70,     406.82,   401.21
2015, 05,   42139, 2015.3699,   407.45,   401.70,     407.62,   401.86,     407.45,   401.70
2015, 06,   42170, 2015.4548,   404.58,   401.07,     405.54,   402.03,     404.58,   401.07
2015, 07,   42200, 2015.5370,   397.68,   401.72,     398.17,   402.20,     397.68,   401.72
2015, 08,   42231, 2015.6219,   391.18,   402.47,     391.09,   402.39,     391.18,   402.47
2015, 09,   42262, 2015.7068,   392.30,   402.91,     391.96,   402.57,     392.30,   402.91
2015, 10,   42292, 2015.7890,   397.12,   402.58,     397.30,   402.76,     397.12,   402.58
2015, 11,   42323, 2015.8740,   403.82,   404.29,     402.49,   402.96,     403.82,   404.29
2015, 12,   42353, 2015.9562,   406.29,   403.33,     406.11,   403.16,     406.29,   403.33
2016, 01,   42384, 2016.0410,   406.71,   402.37,     407.71,   403.37,     406.71,   402.37
2016, 02,   42415, 2016.1257,   408.90,   404.11,     408.38,   403.59,     408.90,   404.11
2016, 03,   42444, 2016.2049,   409.01,   403.60,     409.22,   403.81,     409.01,   403.60
2016, 04,   42475, 2016.2896,   409.55,   403.89,     409.71,   404.05,     409.55,   403.89
2016, 05,   42505, 2016.3716,   409.26,   403.46,     410.10,   404.30,     409.26,   403.46
2016, 06,   42536, 2016.4563,   406.78,   403.33,     408.02,   404.57,     406.78,   403.33
2016, 07,   42566, 2016.5383,   399.61,   403.82,     400.64,   404.84,     399.61,   403.82
2016, 08,   42597, 2016.6230,   393.49,   404.92,     393.71,   405.14,     393.49,   404.92
2016, 09,   42628, 2016.7077,   394.35,   405.01,     394.78,   405.44,     394.35,   405.01
2016, 10,   42658, 2016.7896,   400.58,   406.05,     400.27,   405.73,     400.58,   406.05
2016, 11,   42689, 2016.8743,   405.66,   406.12,     405.58,   406.04,     405.66,   406.12
2016, 12,   42719, 2016.9563,   409.34,   406.36,     409.30,   406.32,     409.34,   406.36
2017, 01,   42750, 2017.0411,   412.48,   408.10,     410.99,   406.61,     412.48,   408.10
2017, 02,   42781, 2017.1260,   412.32,   407.49,     411.71,   406.88,     412.32,   407.49
2017, 03,   42809, 2017.2027,   413.60,   408.15,     412.55,   407.11,     413.60,   408.15
2017, 04,   42840, 2017.2877,   413.51,   407.81,     413.04,   407.34,     413.51,   407.81
2017, 05,   42870, 2017.3699,   413.66,   407.81,     413.40,   407.55,     413.66,   407.81
2017, 06,   42901, 2017.4548,   412.23,   408.66,     411.32,   407.75,     412.23,   408.66
2017, 07,   42931, 2017.5370,   403.89,   407.99,     403.83,   407.93,     403.89,   407.99
2017, 08,   42962, 2017.6219,   396.88,   408.35,     396.63,   408.11,     396.88,   408.35
2017, 09,   42993, 2017.7068,   397.65,   408.43,     397.49,   408.27,     397.65,   408.43
2017, 10,   43023, 2017.7890,   402.48,   408.03,     402.88,   408.43,     402.48,   408.03
2017, 11,   43054, 2017.8740,   407.67,   408.16,     408.11,   408.59,     407.67,   408.16
2017, 12,   43084, 2017.9562,   410.15,   407.15,     411.75,   408.75,     410.15,   407.15
2018, 01,   43115, 2018.0411,   413.33,   408.92,     413.33,   408.91,     413.33,   408.92
2018, 02,   43146, 2018.1260,   413.33,   408.47,     413.96,   409.09,     413.33,   408.47
2018, 03,   43174, 2018.2027,   413.94,   408.45,     414.74,   409.25,     413.94,   408.45
2018, 04,   43205, 2018.2877,   415.75,   410.01,     415.18,   409.44,     415.75,   410.01
2018, 05,   43235, 2018.3699,   415.20,   409.31,     415.52,   409.62,     415.20,   409.31
2018, 06,   43266, 2018.4548,   413.67,   410.07,     413.41,   409.81,     413.67,   410.07
2018, 07,   43296, 2018.5370,   406.49,   410.63,     405.86,   410.00,     406.49,   410.63
2018, 08,   43327, 2018.6219,   398.67,   410.24,     398.62,   410.19,     398.67,   410.24
2018, 09,   43358, 2018.7068,   -99.99,   -99.99,     399.52,   410.38,     399.52,   410.38
2018, 10,   43388, 2018.7890,   -99.99,   -99.99,     404.98,   410.57,     404.98,   410.57
2018, 11,   43419, 2018.8740,   -99.99,   -99.99,     410.28,   410.76,     410.28,   410.76
2018, 12,   43449, 2018.9562,   -99.99,   -99.99,     413.98,   410.95,     413.98,   410.95
